T=1,T=2,T=3,T=4,T=5,t
16.18889916,16.07615089,15.48959598,15.4718956,15.46759149,82.5
16.20168362,16.09018686,15.5062693,15.48712441,15.48129455,82.6
16.19845192,16.09423203,15.51447703,15.4961128,15.49006931,82.7
16.14871459,16.0700823,15.49906273,15.48776734,15.48515194,82.8
16.11269714,16.05071135,15.48702348,15.4812863,15.48146678,82.9
16.08432165,16.03392825,15.4766893,15.4756072,15.47822918,83
16.05815405,16.01720462,15.46602589,15.46933967,15.47437614,83.1
16.03501385,16.0012745,15.45569146,15.46297777,15.47029621,83.2
15.9844978,15.96830475,15.4309755,15.44587876,15.45765357,83.3
15.90603116,15.91698943,15.39064337,15.41696923,15.43553367,83.4
15.75318431,15.82079954,15.31299096,15.36085429,15.3920634,83.5
15.64559706,15.7414785,15.24717856,15.31113444,15.35261677,83.6
15.54184633,15.66023511,15.17864688,15.25796449,15.30974605,83.7
15.47488363,15.59826741,15.12490243,15.21415685,15.27346718,83.8
15.46339051,15.57098855,15.09948673,15.19029516,15.2523399,83.9
15.49109926,15.57208118,15.09811059,15.18435131,15.24529601,84
15.50142384,15.56464416,15.09011586,15.17380108,15.23465898,84.1
15.51032259,15.55848058,15.08357723,15.16457639,15.22510165,84.2
15.47818113,15.52832751,15.05732928,15.14095501,15.2041906,84.3
15.45771881,15.50526677,15.03695824,15.12149523,15.18640408,84.4
15.3826778,15.44994302,14.99014852,15.08260133,15.15323924,84.5
15.32220702,15.40084524,14.9478797,15.04645307,15.1219006,84.6
15.25997372,15.34961782,14.90347934,15.00839339,15.08883453,84.7
15.20934561,15.30409618,14.86338445,14.97304495,15.0576197,84.8
15.17767348,15.26960912,14.83222279,14.94390062,15.03102762,84.9
15.14436881,15.23472932,14.80069393,14.91444031,15.00409758,85
15.12249924,15.20729982,14.77536491,14.88945351,14.9805679,85.1
15.1025718,15.18195463,14.75187159,14.86588008,14.95811523,85.2
15.0918628,15.16324156,14.7340757,14.84661504,14.93904228,85.3
15.07570073,15.14221857,14.71452877,14.82622933,14.91912161,85.4
15.06130718,15.12306519,14.69675945,14.80728609,14.90034784,85.5
15.04987823,15.10645924,14.681275,14.79019592,14.88307623,85.6
15.08315295,15.1213216,14.69306613,14.79438355,14.88309713,85.7
15.10267854,15.12812594,14.69831526,14.79390253,14.87951593,85.8
15.11347993,15.1303419,14.69998799,14.79104189,14.87418378,85.9
15.11532349,15.12763739,14.69775361,14.78550391,14.86683937,86
15.10677842,15.11894523,14.69066915,14.77653421,14.856858,86.1
15.09261437,15.10691881,14.68089316,14.76570477,14.84547261,86.2
15.01784121,15.05978867,14.64286368,14.73415168,14.81772869,86.3
15.0486615,15.07243233,14.65260118,14.73770304,14.81775224,86.4
15.04942864,15.06821213,14.64895947,14.73159618,14.81023392,86.5
15.04505156,15.06152638,14.64346736,14.72430559,14.80187327,86.6
15.08928472,15.08549344,14.66322479,14.73623489,14.80903887,86.7
15.16062583,15.1301726,14.70089513,14.76260628,14.82826951,86.8
15.21841204,15.16793236,14.73347105,14.7856934,14.84517406,86.9
15.23640611,15.18243692,14.74746337,14.79511849,14.85129905,87
15.25060663,15.19502689,14.76013818,14.80384738,14.85704331,87.1
15.21775359,15.18099995,14.75171198,14.79715679,14.85064406,87.2
15.17374096,15.15843363,14.73622978,14.78516066,14.84003074,87.3
15.14335438,15.1406402,14.72405582,14.77530813,14.83102727,87.4
15.18093631,15.1621202,14.74311962,14.78862713,14.84051366,87.5
15.21073829,15.18032497,14.75988253,14.80055702,14.84907587,87.6
15.22876151,15.19252145,14.77208156,14.80934546,14.85528394,87.7
15.2365945,15.19926694,14.78008133,14.81519899,14.85927257,87.8
15.21116729,15.18709359,14.77315255,14.8101306,14.85466301,87.9
15.15828192,15.15814404,14.75280052,14.79511196,14.84216854,88
15.11699514,15.13249232,14.73438017,14.78109204,14.83031048,88.1
15.09655042,15.1166715,14.72316983,14.77201401,14.8222262,88.2
15.036071,15.07790698,14.69383228,14.74956192,14.80355304,88.3
14.9961203,15.04776656,14.67048276,14.73093293,14.78765734,88.4
14.96912758,15.02383046,14.65156888,14.71517234,14.77385061,88.5
14.90999149,14.98155344,14.61809594,14.6886104,14.75146012,88.6
14.84141594,14.93178427,14.57816801,14.65682084,14.72471474,88.7
14.79754435,14.89360318,14.54647972,14.63042987,14.70192035,88.8
14.73186171,14.84256332,14.50443017,14.59612013,14.67270948,88.9
14.67691017,14.79583823,14.46506955,14.56321909,14.6443235,89
14.64035181,14.75868173,14.43270428,14.534904,14.61925117,89.1
14.62408772,14.73375502,14.40974154,14.51322919,14.59923861,89.2
14.60467702,14.70829903,14.38646438,14.49127148,14.57892764,89.3
14.58595865,14.6842092,14.36431432,14.47010387,14.55917703,89.4
14.56466454,14.65950369,14.34178147,14.44862658,14.53912291,89.5
14.50775557,14.61550209,14.30431825,14.41622253,14.5104339,89.6
14.45148783,14.57024413,14.26551043,14.38248716,14.4804962,89.7
14.38148576,14.51613946,14.21953874,14.34319674,14.44599882,89.8
14.35849359,14.48643637,14.19190371,14.31681714,14.42137001,89.9
14.25745191,14.41535365,14.13259979,14.26747861,14.37873864,90
14.18972435,14.35791283,14.08271631,14.22419099,14.34043853,90.1
14.1285845,14.30286759,14.03420479,14.1814091,14.30223994,90.2
14.00251734,14.21243593,13.95846029,14.11858538,14.24816222,90.3
13.81312252,14.08508829,13.85386938,14.03442339,14.17716925,90.4
13.66018903,13.96623635,13.75319889,13.95126536,14.10607208,90.5
13.56552638,13.87388292,13.67078768,13.87975997,14.04324393,90.6
13.50316059,13.80004303,13.60184778,13.81712304,13.98676049,90.7
13.39929677,13.70601617,13.51754187,13.74314736,13.92120674,90.8
13.28102001,13.6036708,13.42637886,13.6635626,13.85084069,90.9
13.28349794,13.56743273,13.3850255,13.61946331,13.80772895,91
13.11076579,13.44538765,13.2799844,13.53014705,13.72965063,91.1
12.66994198,13.19963203,13.08479668,13.37791679,13.60343105,91.2
12.40465653,12.99043887,12.9088853,13.2348337,13.48231025,91.3
12.23907319,12.82041279,12.75738001,13.1055967,13.37013814,91.4
12.01220711,12.62645423,12.58730179,12.9621085,13.24627394,91.5
11.87504639,12.470754,12.4426209,12.83392348,13.1326727,91.6
11.79285893,12.34863312,12.32229459,12.72160283,13.03023426,91.7
11.74279839,12.25259589,12.22235889,12.62348973,12.93819473,91.8
11.71672006,12.17909357,12.14104578,12.53908159,12.85654099,91.9
11.7063627,12.12380255,12.07570813,12.46702276,12.78450874,92
11.68521694,12.06990585,12.01328571,12.39822973,12.71539297,92.1
11.65838942,12.01865958,11.95453263,12.3331668,12.64955193,92.2
11.62430693,11.96818784,11.89784702,12.27063092,12.5860721,92.3
11.65862148,11.95633161,11.87205728,12.23171187,12.54148545,92.4
11.71980208,11.96792715,11.86686596,12.20980851,12.51111401,92.5
11.78304721,11.98727872,11.86993576,12.19577255,12.48781281,92.6
11.84256097,12.009796,11.87745252,12.18663223,12.46920213,92.7
11.88986641,12.02933287,11.88422472,12.17823044,12.45187204,92.8
11.91890364,12.04203703,11.88705187,12.16798562,12.43367775,92.9
11.94409185,12.05450911,11.89077553,12.15943223,12.41741738,93
11.92922271,12.04908294,11.88200208,12.14245631,12.39492767,93.1
11.83915558,12.0097702,11.84902797,12.10846747,12.35936425,93.2
11.72259055,11.95202719,11.80251991,12.06497961,12.31656347,93.3
11.63512527,11.89773953,11.75756636,12.02254412,12.2746958,93.4
11.55865464,11.84339541,11.71188439,11.97955415,12.23249838,93.5
11.49000102,11.78912492,11.66561347,11.93602855,12.18993096,93.6
11.43324084,11.73799621,11.62100273,11.89351914,12.14816493,93.7
11.38945519,11.69230385,11.57990796,11.85349301,12.10841166,93.8
11.36601269,11.65668166,11.54588556,11.81851922,12.07266625,93.9
11.31576753,11.61093579,11.50479164,11.77869202,12.03328389,94
11.243785,11.55521094,11.45646219,11.73371191,11.98994276,94.1
11.18163255,11.50163859,11.40920884,11.68936652,11.94710484,94.2
11.14215663,11.45722092,11.36812211,11.64933142,11.90765278,94.3
11.03257876,11.38420271,11.30697093,11.59513798,11.85726126,94.4
10.87320168,11.2860359,11.22755974,11.52783365,11.79666811,94.5
10.82514223,11.22396347,11.17129816,11.47570944,11.74737144,94.6
10.80498311,11.1780791,11.12630834,11.43130022,11.70392483,94.7
10.83926552,11.16450846,11.10509276,11.40417384,11.67407185,94.8
10.85911755,11.15029948,11.084577,11.37811516,11.64530405,94.9
10.88643388,11.14464083,11.07127958,11.35786946,11.62138366,95
10.89850791,11.1359134,11.05679054,11.33734981,11.59753599,95.1
10.88218637,11.11688293,11.03566408,11.31254002,11.57058955,95.2
10.83430954,11.08461281,11.00562484,11.28165109,11.53906125,95.3
10.75034763,11.0351709,10.96360834,11.24235627,11.50107878,95.4
10.56266228,10.93881878,10.88877329,11.17973902,11.44497154,95.5
10.4691746,10.86427673,10.82658268,11.1249347,11.39448474,95.6
10.42000915,10.80716419,10.77553643,11.07752683,11.34953905,95.7
10.38446148,10.75823109,10.72996719,11.0337971,11.30734953,95.8
10.34867385,10.71167023,10.68609193,10.99119846,11.26599353,95.9
10.3917391,10.70807629,10.67347554,10.97144751,11.24266553,96
10.41963894,10.7018709,10.66001523,10.95167767,11.21961313,96.1
10.43690009,10.69459909,10.64671072,10.93255739,11.19733754,96.2
10.44819262,10.68763077,10.63445162,10.91468967,11.17629614,96.3
10.46803045,10.68712229,10.62758377,10.9012488,11.15900959,96.4
10.40861353,10.65366579,10.59808696,10.87181951,11.12934923,96.5
10.42375466,10.65038967,10.58998875,10.85799655,11.11204222,96.6
10.47542732,10.66859064,10.59831005,10.85684146,11.10509767,96.7
10.50770227,10.68024295,10.60278327,10.8534429,11.09669345,96.8
10.57651814,10.71411349,10.62457542,10.86363751,11.09952869,96.9
10.53229245,10.69681574,10.61030311,10.84772167,11.08185923,97
10.52272283,10.69124787,10.6041934,10.83790273,11.06915059,97.1
10.5415353,10.69854972,10.60751983,10.83529088,11.06235066,97.2
10.41254659,10.64346416,10.56772311,10.80183158,11.03147234,97.3
10.35579772,10.6062353,10.53862232,10.77539154,11.00586426,97.4
10.31358586,10.57305894,10.51172204,10.75036416,10.98134654,97.5
10.38367068,10.59934487,10.52755083,10.75684987,10.98192022,97.6
10.42773581,10.61444573,10.53595722,10.75828732,10.97873049,97.7
10.48640811,10.64177806,10.55426446,10.76767007,10.98219432,97.8
10.56999024,10.68750354,10.58724241,10.78881301,10.99551831,97.9
10.60511063,10.70876204,10.60296199,10.7974425,10.99904015,98
10.63142023,10.72663044,10.61666644,10.80493732,11.00188704,98.1
10.65902924,10.74602395,10.63195436,10.81398055,11.00620171,98.2
10.68351913,10.76454416,10.64705555,10.82323159,11.01090091,98.3
10.67729026,10.76770697,10.65123212,10.82456433,11.00942497,98.4
10.58813385,10.73003512,10.62646189,10.80469198,10.99117992,98.5
10.53227988,10.70018005,10.6059191,10.7874224,10.97483599,98.6
10.48562149,10.67161284,10.58554062,10.77003849,10.95835424,98.7
10.4384573,10.64056401,10.56277088,10.75068878,10.94026962,98.8
10.34291479,10.5850141,10.52239855,10.71845557,10.91204807,98.9
10.27148248,10.53529346,10.484708,10.68756353,10.88465606,99
10.2109466,10.48795776,10.44763985,10.65661207,10.857014,99.1
10.16864348,10.44797712,10.41485816,10.6282907,10.83123278,99.2
10.11583194,10.40300133,10.37814509,10.59690319,10.80296449,99.3
10.06357677,10.35774876,10.34070189,10.56471047,10.77395397,99.4
10.02818501,10.31984852,10.3077881,10.5353832,10.74699123,99.5
9.995825989,10.28402836,10.27604345,10.50663523,10.72034109,99.6
9.958269193,10.24659003,10.24303969,10.47687127,10.69284511,99.7
9.907681013,10.20360722,10.2060519,10.44412533,10.66296409,99.8
9.875079421,10.16797232,10.1737495,10.41443051,10.63529229,99.9
9.86759216,10.14507051,10.15022496,10.39087661,10.6122915,100
9.857690768,10.1232961,10.12777691,10.36810936,10.58987141,100.1
9.895193853,10.1278924,10.12444775,10.35947178,10.5786193,100.2
9.985533743,10.17055186,10.15069117,10.37371526,10.58593197,100.3
10.10939389,10.2491866,10.207498,10.41310523,10.61440249,100.4
10.23998892,10.34434208,10.28026006,10.46673245,10.65542173,100.5
10.36778058,10.45565618,10.36978275,10.53586828,10.71037841,100.6
10.49766231,10.56420592,10.45740662,10.60403752,10.76494035,100.7
10.62865296,10.66508745,10.53856717,10.66722488,10.81558862,100.8
10.75563517,10.75724537,10.61280347,10.72516043,10.86211503,100.9
10.86890724,10.83621291,10.67696723,10.77544556,10.90255242,101
10.97518519,10.91231722,10.73982645,10.82534603,10.94305436,101.1
11.09469325,11.00245031,10.81501891,10.88597799,10.99300068,101.2
11.22258374,11.10471073,10.90151665,10.95680653,11.05210336,101.3
11.35360582,11.218292,10.99921793,11.0380318,11.12067209,101.4
11.48408054,11.32785607,11.09364532,11.11683727,11.18744176,101.5
11.60838298,11.42806461,11.18021172,11.18926447,11.24894264,101.6
11.71460193,11.51374898,11.25535686,11.25263362,11.30298746,101.7
11.81073364,11.59412804,11.32696905,11.31364667,11.35536967,101.8
11.89435743,11.66773844,11.39380319,11.37120684,11.40510534,101.9
11.98799659,11.74835436,11.46647724,11.43387235,11.45942043,102
12.07712067,11.82693948,11.53796227,11.49592979,11.51346458,102.1
12.1814971,11.91605404,11.61801758,11.56527153,11.57390949,102.2
12.273566,11.99794301,11.69277009,11.6306181,11.63118698,102.3
12.34225798,12.06694984,11.75815885,11.68886557,11.68276034,102.4
12.38731289,12.12327903,11.81440796,11.74021267,11.72878961,102.5
12.4433227,12.18400688,11.87381075,11.79417227,11.77714145,102.6
12.46481305,12.22601452,11.91983722,11.83810205,11.81746481,102.7
12.50497875,12.27553225,11.9708366,11.88578324,11.86089873,102.8
12.57723541,12.34188441,12.03396272,11.94291361,11.9122255,102.9
12.66196848,12.41610069,12.10309702,12.00494038,11.96776869,103
12.69152908,12.46007291,12.15037447,12.05029238,12.00974609,103.1
12.75634,12.52158265,12.20993638,12.10498687,12.05939496,103.2
12.81389164,12.57915848,12.26673431,12.15772852,12.10759672,103.3
12.82302089,12.61065713,12.30495062,12.19650817,12.14457684,103.4
12.86133127,12.65508493,12.35174296,12.2415918,12.18664672,103.5
12.95371838,12.73135219,12.42185346,12.3047505,12.24366204,103.6
13.00484442,12.7834704,12.47430327,12.35438019,12.28966532,103.7
13.09373198,12.85832275,12.54356576,12.41714046,12.34658321,103.8
13.16889069,12.92528553,12.607088,12.47555137,12.40000865,103.9
13.24518562,12.99369361,12.67194251,12.53522801,12.45465752,104
13.32050314,13.0620953,12.73699595,12.59524765,12.50973923,104.1
13.37428754,13.11818892,12.79311621,12.64849529,12.55937487,104.2
13.46952509,13.1998337,12.86844742,12.71691644,12.62169905,104.3
13.55004254,13.27260733,12.93724112,12.78033212,12.67997642,104.4
13.62881258,13.34483152,13.00583598,12.84378062,12.7384285,104.5
13.69558142,13.41007946,13.06932927,12.90334968,12.79376236,104.6
13.7530208,13.46984672,13.12883403,12.9599244,12.84672743,104.7
13.81471589,13.53175193,13.18987264,13.01774181,12.90078975,104.8
13.87931574,13.59528246,13.25216747,13.07665135,12.95587015,104.9
13.96084079,13.66926887,13.32233872,13.14182155,13.01622485,105
14.06041915,13.75583769,13.40240583,13.21505859,13.08346298,105.1
14.12495559,13.82063459,13.46609425,13.27544035,13.14006088,105.2
14.20341846,13.89368529,13.53594557,13.34071181,13.20078291,105.3
14.27725172,13.96437873,13.60429285,13.40503664,13.26090767,105.4
14.33787727,14.02719179,13.66680458,13.46485598,13.31735939,105.5
14.39362531,14.08683184,13.72694675,13.52288403,13.37240178,105.6
14.44470539,14.14326078,13.78468197,13.57910578,13.42604382,105.7
14.49601263,14.1991977,13.84194441,13.63498224,13.47946667,105.8
14.54846219,14.25526623,13.89923136,13.69093376,13.53304988,105.9
14.62048097,14.32330187,13.96544832,13.7539384,13.59255665,106
14.70177277,14.39778187,14.03671805,13.82107825,13.65562124,106.1
14.77526889,14.46748708,14.10446388,13.88552988,13.71653619,106.2
14.85741764,14.54324718,14.1769915,13.95391864,13.78085205,106.3
14.97187067,14.64411723,14.27013645,14.03958156,13.86012914,106.4
15.09992537,14.76047644,14.37756138,14.13808489,13.9509944,106.5
15.22456668,14.87255255,14.4811925,14.23335805,14.03909398,106.6
15.34420476,14.97971623,14.58063432,14.32510701,14.12417967,106.7
15.45372228,15.07845292,14.67308028,14.41099881,14.20423255,106.8
15.5561417,15.1723082,14.76179645,14.49397623,14.28191924,106.9
15.66117161,15.26852006,14.85261885,14.57886489,14.36137067,107
15.77031582,15.36829411,14.946565,14.6665377,14.44335417,107.1
15.85990751,15.45433036,15.02964739,14.74534673,14.51782164,107.2
15.95966892,15.54750629,15.11843733,14.82890791,14.59640976,107.3
16.03041985,15.62171243,15.19263129,14.90075682,14.66515615,107.4
16.08423224,15.68509895,15.25868047,14.96622436,14.72865335,107.5
16.1323648,15.74415032,15.32131533,15.02898554,14.78993421,107.6
16.19750109,15.81279448,15.39084774,15.09708202,14.85563203,107.7
16.25760794,15.87791763,15.45763607,15.16300601,14.91954829,107.8
16.3180871,15.94279062,15.5241027,15.22865907,14.98326787,107.9
16.39423369,16.01729835,15.59768373,15.29987732,15.05160706,108
16.47284708,16.09352357,15.67262295,15.37225255,15.12099446,108.1
16.54395029,16.16491006,15.7439111,15.44178323,15.18806966,108.2
16.63322417,16.24844198,15.82453446,15.51882297,15.26149597,108.3
16.71871929,16.32962639,15.90341528,15.59452739,15.33385575,108.4
16.78227765,16.39660819,15.97152177,15.66170896,15.39913953,108.5
16.83871675,16.4587448,16.03589682,15.72594427,15.46200553,108.6
16.9130113,16.53188102,16.10843137,15.79659598,15.53022988,108.7
16.97862223,16.59933055,16.17662992,15.86382488,15.59563247,108.8
17.05199133,16.67163558,16.24843025,15.93388978,15.66341084,108.9
17.12856199,16.74604934,16.32181835,16.00522599,15.73227433,109
17.211089,16.8245431,16.39835608,16.07910824,15.80330596,109.1
17.27292274,16.88964163,16.46476517,16.1450106,15.8677437,109.2
17.32805939,16.95014139,16.52761634,16.20809132,15.92986002,109.3
17.38608653,17.01197579,16.59128466,16.27173981,15.99242816,109.4
17.3939258,17.04262275,16.63189912,16.31751919,16.04038004,109.5
17.42149127,17.08284566,16.67872836,16.36772224,16.09178918,109.6
17.4887743,17.14764468,16.74353299,16.43178053,16.15453629,109.7
17.54916605,17.20791849,16.80485432,16.49306576,16.21498983,109.8
17.60415689,17.26454495,16.86332096,16.55205726,16.27354167,109.9
17.65097124,17.31556906,16.9174127,16.6075368,16.32917382,110
17.75272184,17.40555658,17.00186411,16.68740515,16.40524911,110.1
17.86739569,17.50754798,17.09678338,16.77634324,16.48932016,110.2
17.99154152,17.62012325,17.20149317,16.87407078,16.58130224,110.3
18.10347561,17.7205466,17.29554791,16.96259358,16.66522615,110.4
18.20836076,17.81546286,17.38516432,17.0474813,16.74607813,110.5
18.30555682,17.9048038,17.47039322,17.12882524,16.82396166,110.6
18.40973389,17.99998116,17.56057277,17.21441637,16.90558035,110.7
18.52120295,18.10162762,17.65639151,17.30493572,16.9915842,110.8
18.62564394,18.19789211,17.74787592,17.3918998,17.07458004,110.9
18.72985665,18.29426688,17.83958091,17.47913765,17.15787316,111
18.79902567,18.36619973,17.91208684,17.55075249,17.22793622,111.1
18.86781877,18.43762578,17.98415361,17.62202259,17.29773974,111.2
18.91597501,18.49545376,18.04587534,17.68508943,17.36073548,111.3
18.95560816,18.54712456,18.10275099,17.74424392,17.42045326,111.4
18.93983386,18.56398601,18.13392122,17.78347488,17.46389473,111.5
18.96672681,18.60370813,18.18066904,17.83415357,17.5163852,111.6
18.96842529,18.62655812,18.21459255,17.87472767,17.56055174,111.7
18.9571256,18.63922052,18.24029642,17.90861275,17.5991163,111.8
18.9853901,18.67435979,18.28146745,17.9538491,17.64661256,111.9
19.03247355,18.72126785,18.33100559,18.0053351,17.69907884,112
19.04335894,18.74459045,18.36282238,18.04294735,17.74015823,112.1
19.04416457,18.7603768,18.38851691,18.07551412,17.77696491,112.2
19.05444706,18.78057552,18.41667157,18.10951665,17.81468965,112.3
19.06368856,18.79907314,18.4429611,18.14170358,17.85073262,112.4
19.01922664,18.78298639,18.44347357,18.153876,17.87048284,112.5
18.99987343,18.77932369,18.45162922,18.1710783,17.89383835,112.6
18.98508551,18.77679128,18.45962955,18.18754637,17.91625212,112.7
18.91668653,18.73960901,18.44171489,18.1838533,17.92224809,112.8
18.91706389,18.7421974,18.45106916,18.19985513,17.9434184,112.9
18.92481793,18.74950704,18.46342492,18.21773431,17.96581337,113
18.97211871,18.78421253,18.49620142,18.25119058,18.00063029,113.1
18.99160757,18.80083061,18.51534394,18.27390372,18.02658987,113.2
19.00648636,18.81467801,18.53222604,18.29462236,18.05074247,113.3
18.99894015,18.81399655,18.53805482,18.30653643,18.06757316,113.4
18.99448478,18.81458899,18.54431571,18.31836784,18.08405211,113.5
18.98698707,18.81269407,18.54828876,18.32805468,18.09852973,113.6
19.01709584,18.83539446,18.57037541,18.35148849,18.12391572,113.7
19.04933134,18.86028448,18.59420137,18.37619577,18.15022598,113.8
19.08024508,18.88512395,18.61813742,18.40094022,18.17647665,113.9
19.1138985,18.9125612,18.64420398,18.42732746,18.203994,114
19.15071827,18.94280856,18.67256893,18.4555129,18.23292182,114.1
19.18644307,18.97293635,18.70100621,18.48375835,18.26184798,114.2
19.21532034,18.99881005,18.726261,18.50945363,18.28860823,114.3
19.24202978,19.02344352,18.75058774,18.53435661,18.31463467,114.4
19.27408081,19.0519603,18.77797489,18.56165869,18.34257753,114.5
19.28685347,19.06804776,18.79604039,18.58161165,18.36444439,114.6
19.26782522,19.06341853,18.79849474,18.58925736,18.3761629,114.7
19.24854495,19.05710915,18.79916607,18.59518853,18.38626535,114.8
19.19513184,19.02811858,18.78264222,18.58752367,18.3851433,114.9
19.15608629,19.00500616,18.76931156,18.58167754,18.38510042,115
19.13582642,18.9920448,18.76267367,18.58049598,18.38850327,115.1
19.09074113,18.96252448,18.74332759,18.56914289,18.38342218,115.2
19.05070299,18.93447016,18.72423776,18.55745924,18.37772605,115.3
18.96780152,18.87849854,18.68408971,18.52917058,18.35834986,115.4
18.88793782,18.82082163,18.64120683,18.49790362,18.33603672,115.5
18.81504686,18.76467624,18.59807523,18.46558677,18.31233556,115.6
18.78988523,18.73733465,18.57507994,18.44802509,18.30003142,115.7
18.76796547,18.71260919,18.55376854,18.43143271,18.28822706,115.8
18.73090863,18.6785478,18.52532527,18.40902889,18.27146139,115.9
18.66622096,18.62674345,18.48340617,18.37584367,18.24567916,116
18.60636781,18.57648247,18.44177855,18.34226107,18.21913574,116.1
18.55668266,18.53173881,18.40355513,18.31077653,18.1938936,116.2
18.52043301,18.49530175,18.37102618,18.28325793,18.17150668,116.3
18.50040859,18.46979906,18.34648375,18.26167748,18.15368165,116.4
18.5076481,18.46333546,18.33638149,18.25130016,18.14483652,116.5
18.48516159,18.43894355,18.31321605,18.2307572,18.12763093,116.6
18.47156904,18.42084526,18.29483024,18.21384134,18.11322586,116.7
18.46414482,18.40751658,18.2802074,18.19985381,18.10111527,116.8
18.45860613,18.39629542,18.26743156,18.18734917,18.09015441,116.9
18.424097,18.36713904,18.24146346,18.16455064,18.07072932,117
18.38989898,18.33769326,18.21512622,18.14131037,18.05078966,117.1
18.34523285,18.30115686,18.18336883,18.11368339,18.02711493,117.2
18.33356524,18.28501737,18.16654676,18.09752838,18.01263226,117.3
18.35350659,18.29076896,18.16657886,18.09475462,18.00912466,117.4
18.33760407,18.27437618,18.15038779,18.07939045,17.99532967,117.5
18.31208989,18.25205112,18.12987351,18.06065097,17.9787272,117.6
18.25659479,18.21094685,18.09549899,18.03109049,17.95323789,117.7
18.21935988,18.17935527,18.06758959,18.00625158,17.93138403,117.8
18.12510385,18.11248816,18.0137729,17.96127137,17.89307288,117.9
18.03221924,18.04285016,17.95680694,17.91328246,17.85197267,118
18.00512198,18.01121957,17.92655546,17.8853373,17.82675573,118.1
17.93898704,17.95584627,17.87888575,17.84381604,17.79040388,118.2
17.87572808,17.90115856,17.83117305,17.80191708,17.7535049,118.3
17.82423943,17.8528854,17.78763112,17.76288236,17.71867272,118.4
17.78138822,17.80992084,17.74771843,17.72641753,17.68573148,118.5
17.74500113,17.77138286,17.71097665,17.69226413,17.65452311,118.6
17.71323766,17.73634198,17.676851,17.66007616,17.62481815,118.7
17.68538038,17.70450015,17.64520772,17.62979117,17.5965876,118.8
17.64283764,17.66411946,17.60741836,17.5947513,17.5644493,118.9
17.61183289,17.6309495,17.57488338,17.56369193,17.53544213,119
17.64830982,17.64348184,17.57714472,17.56020322,17.52913111,119.1
17.70665084,17.67445498,17.59481648,17.56963591,17.53383831,119.2
17.71628796,17.67432411,17.58952061,17.5611861,17.52394247,119.3
17.72082552,17.67201337,17.58310006,17.55212096,17.51367108,119.4
17.72004408,17.66713081,17.57518087,17.54211149,17.50273856,119.5
17.71337408,17.65914561,17.56535197,17.53082889,17.49087352,119.6
17.71025871,17.65366412,17.55767156,17.5214174,17.4806428,119.7
17.7009672,17.64465034,17.54764362,17.51033909,17.46913611,119.8
17.68975567,17.63449406,17.53694402,17.49886527,17.45737724,119.9
17.63944286,17.60097212,17.50937144,17.47439773,17.4350661,120
17.52027366,17.52606853,17.45195684,17.42696019,17.39410921,120.1
17.43499791,17.46399119,17.40188973,17.38439015,17.3567143,120.2
17.46194908,17.46899797,17.39986443,17.37864674,17.34911501,120.3
17.32948363,17.38020797,17.3307362,17.32146845,17.29988051,120.4
