b=1,b=2,b=3,b=4,b=5,t
15.26510482,15.34703132,15.87196254,16.14006458,16.36797511,81.9
15.29262867,15.37990352,15.90085134,16.16783474,16.39471073,82
15.30875148,15.39601772,15.91340043,16.17927983,16.4055129,82.1
15.32170805,15.40729947,15.92117382,16.1859069,16.41156725,82.2
15.34178439,15.42747213,15.93707755,16.20030177,16.42494852,82.3
15.36618185,15.45402679,15.95959511,16.22149151,16.44510061,82.4
15.39045626,15.47933389,15.98064716,16.24104079,16.4635446,82.5
15.41013887,15.49806276,15.99538939,16.25435224,16.47594693,82.6
15.4207175,15.50483956,15.99899408,16.25687317,16.47803574,82.7
15.40888121,15.47955681,15.9714454,16.22840621,16.44997378,82.8
15.40096918,15.46100152,15.94988228,16.20562983,16.427122,82.9
15.39448006,15.44578879,15.93154559,16.18608385,16.40732915,83
15.38623963,15.43014501,15.91335895,16.16704839,16.38820989,83.1
15.37743793,15.4152474,15.89618788,16.14921327,16.3703287,83.2
15.3543174,15.38089334,15.86024278,16.11281955,16.33444047,83.3
15.31616917,15.3261505,15.80431289,16.05650723,16.27907703,83.4
15.24031823,15.21912114,15.69843873,15.95107901,16.17630205,83.5
15.17575792,15.13435561,15.61326172,15.86589181,16.09253489,83.6
15.11196435,15.05119894,15.52749412,15.77897289,16.00608682,83.7
15.06035491,14.98983325,15.46363266,15.71429793,15.94138728,83.8
15.0349467,14.967251,15.43811692,15.68802761,15.91420745,83.9
15.03113267,14.97488136,15.44308261,15.69254448,15.9174663,84
15.02247925,14.9733716,15.43846869,15.68712275,15.91086873,84.1
15.01573667,14.97310202,15.43495282,15.68268191,15.90524192,84.2
14.98786985,14.94464047,15.40455785,15.65194721,15.87437784,84.3
14.96782844,14.92538244,15.38227167,15.6287209,15.85044132,84.4
14.9238294,14.87090207,15.32449365,15.56962469,15.7912571,84.5
14.88255155,14.82287423,15.27378889,15.51803127,15.73957742,84.6
14.83561204,14.77061431,15.22047077,15.46475831,15.68683385,84.7
14.79191521,14.72465462,15.17362822,15.41810786,15.64059354,84.8
14.76018907,14.69319315,15.13955058,15.38327956,15.60523429,84.9
14.72483968,14.65936833,15.10455633,15.348366,15.57037139,85
14.69772494,14.63508717,15.0780167,15.32129751,15.54277647,85.1
14.67162122,14.61252829,15.05353476,15.29647806,15.5175445,85.2
14.65352792,14.59848218,15.03649236,15.27847044,15.49858202,85.3
14.63082092,14.58002744,15.01634863,15.25811399,15.4778841,85.4
14.61204185,14.56469231,14.9983869,15.23937568,15.45842282,85.5
14.5957525,14.55209657,14.98309855,15.22326387,15.44153166,85.6
14.62127263,14.58092785,15.00344541,15.23902517,15.45323165,85.7
14.63691787,14.59893483,15.01435343,15.24633216,15.45746315,85.8
14.64664375,14.61031543,15.01969747,15.24878293,15.45751963,85.9
14.64969296,14.61451073,15.01910237,15.24609521,15.4531686,86
14.64422793,14.60990014,15.01132704,15.23723696,15.44352461,86.1
14.63352105,14.60010294,14.99949255,15.2249889,15.43104177,86.2
14.59339681,14.55057997,14.94854614,15.17396228,15.38099274,86.3
14.59628978,14.56518093,14.96353132,15.18992302,15.39689648,86.4
14.58538915,14.56079111,14.95966103,15.18709205,15.39455557,86.5
14.57160207,14.55310266,14.95285277,15.1815118,15.38968669,86.6
14.5846047,14.57988124,14.97979758,15.20921446,15.41706168,86.7
14.61667362,14.6291656,15.02888497,15.2587863,15.46580214,86.8
14.64494783,14.67123538,15.07020406,15.30026096,15.50648713,86.9
14.65512988,14.68803099,15.08585035,15.31586427,15.52182061,87
14.66464212,14.70291921,15.09933648,15.32914487,15.5348038,87.1
14.65353736,14.68867545,15.08328545,15.31269157,15.51870413,87.2
14.63640779,14.66579346,15.05814577,15.28687983,15.49322776,87.3
14.62385111,14.64920424,15.03889153,15.266676,15.47290012,87.4
14.64169694,14.67502253,15.06300871,15.29030541,15.49558381,87.5
14.65731119,14.69707803,15.08328812,15.31005999,15.5145235,87.6
14.6685975,14.71254151,15.09679697,15.3229528,15.52675245,87.7
14.67586182,14.72203418,15.10420175,15.32967591,15.53294605,87.8
14.66873296,14.71109937,15.09067393,15.31522683,15.51836029,87.9
14.64901387,14.68236553,15.05878808,15.28213303,15.48537597,88
14.63072552,14.65727831,15.0309827,15.25335614,15.45661431,88.1
14.61880833,14.64270081,15.01433512,15.23607639,15.43917863,88.2
14.59057479,14.60418174,14.9725399,15.19300004,15.3961612,88.3
14.56746946,14.57494979,14.94073131,15.16028184,15.36333504,88.4
14.54982498,14.55328554,14.91623402,15.13466221,15.33719613,88.5
14.51674224,14.51117832,14.87133131,15.08876259,15.29138278,88.6
14.47868859,14.46212798,14.81873695,15.03472071,15.23721996,88.7
14.44597855,14.42432982,14.77908731,14.99459581,15.19714572,88.8
14.40424319,14.37354992,14.72555082,14.94007999,15.14266899,88.9
14.36287962,14.32642574,14.67687687,14.8911329,15.09399932,89
14.3300334,14.29086728,14.63932547,14.85294395,15.05548614,89.1
14.30586205,14.26816672,14.61524486,14.82852155,15.03058855,89.2
14.28144515,14.24488723,14.59046476,14.80332944,15.00493573,89.3
14.25696055,14.22237261,14.56693612,14.77968577,14.98103223,89.4
14.23232231,14.199301,14.54266143,14.755181,14.95624414,89.5
14.19133594,14.15458436,14.4967069,14.70912642,14.91059714,89.6
14.14950057,14.10904662,14.44969087,14.66184562,14.86357692,89.7
14.10131152,14.05463781,14.39318157,14.60473443,14.80670323,89.8
14.07134549,14.02667756,14.36407835,14.5753993,14.77702567,89.9
14.00757622,13.95279342,14.28846724,14.49956726,14.70218728,90
13.95203215,13.89353296,14.22862514,14.4400388,14.64337457,90.1
13.89946251,13.83809195,14.17198607,14.38327621,14.58687987,90.2
13.82261645,13.74643806,14.07645789,14.28626127,14.49028992,90.3
13.71344284,13.61313547,13.93966472,14.14857108,14.35444443,90.4
13.60729606,13.48979031,13.81404748,14.02259489,14.22986109,90.5
13.51646969,13.39421475,13.71876952,13.92819839,14.13652796,90.6
13.44151551,13.32031082,13.64473858,13.85456933,14.06302325,90.7
13.3476182,13.22271272,13.54758094,13.75838543,13.96803835,90.8
13.24629393,13.11623373,13.44136166,13.65308615,13.864103,90.9
13.19170526,13.07936444,13.40856638,13.62281354,13.8342137,91
13.06431457,12.94434814,13.27767047,13.49548635,13.71094803,91.1
12.83243447,12.66545267,13.00373314,13.2271881,13.45268436,91.2
12.61347412,12.42881535,12.77711176,13.00803015,13.24156013,91.3
12.42096859,12.23986487,12.59848394,12.83624852,13.07528353,91.4
12.20036434,12.0201468,12.39180252,12.6382328,12.88473729,91.5
12.01238183,11.84878204,12.23129943,12.48453371,12.73565492,91.6
11.86010109,11.72031984,12.10998077,12.36755389,12.62073122,91.7
11.73780118,11.62405174,12.01793459,12.27799395,12.53153893,91.8
11.64379703,11.55540795,11.95063408,12.21140033,12.4638718,91.9
11.57699883,11.51005793,11.90312638,12.16246418,12.41234539,92
11.50765662,11.4620291,11.85505354,12.11438922,12.36293799,92.1
11.43851102,11.41392606,11.80828744,12.06853364,12.31656633,92.2
11.36708328,11.3635141,11.76082361,12.02301416,12.27143135,92.3
11.34027868,11.36026858,11.75700382,12.01858698,12.26479711,92.4
11.34138248,11.38368521,11.77820448,12.03801221,12.28097027,92.5
11.35278187,11.41499815,11.80675863,12.06449844,12.30414064,92.6
11.37017286,11.44939079,11.83778703,12.09316498,12.32950055,92.7
11.38653148,11.47985947,11.86461495,12.11762386,12.35097176,92.8
11.39818849,11.50226216,11.88307828,12.13375036,12.3645361,92.9
11.40924747,11.52314062,11.90050076,12.14923192,12.37787988,93
11.40665882,11.52420814,11.8972849,12.14397366,12.37115838,93.1
11.37778642,11.48790039,11.85519105,12.09966664,12.32662175,93.2
11.33296342,11.4305907,11.79221496,12.03489056,12.26243368,93.3
11.2856145,11.37497105,11.73355536,11.97582802,12.20439121,93.4
11.23486465,11.3181819,11.67519558,11.91782276,12.14766362,93.5
11.18444249,11.26250129,11.61773754,11.86043192,12.09116174,93.6
11.13869162,11.21228891,11.56485161,11.80684577,12.03767254,93.7
11.09501071,11.16717187,11.5182308,11.76007174,11.99105347,93.8
11.06132188,11.13447188,11.48355928,11.72467333,11.95501528,93.9
11.01871416,11.08987891,11.43697116,11.6776108,11.90792548,94
10.96927479,11.03499597,11.37919751,11.61900903,11.84942632,94.1
10.91947476,10.98172611,11.3240069,11.56348805,11.79414197,94.2
10.87383465,10.93718113,11.27918612,11.51909516,11.75005694,94.3
10.80838651,10.8624665,11.20166939,11.44115626,11.67307672,94.4
10.72124383,10.75931504,11.09539485,11.33483128,11.5688319,94.5
10.66192804,10.69820127,11.03278917,11.27190833,11.50580496,94.6
10.61887939,10.65691792,10.98922141,11.22710152,11.45966989,94.7
10.6005781,10.64952648,10.98155021,11.21880944,11.44946216,94.8
10.5842652,10.64166874,10.97241566,11.20859919,11.43734035,94.9
10.57461726,10.64196924,10.97201296,11.20743369,11.43440778,95
10.56409489,10.63887257,10.96748409,11.20188225,11.42724894,95.1
10.54459026,10.62349418,10.95050101,11.18414351,11.40863548,95.2
10.51668534,10.5944261,10.91830457,11.15061272,11.37444982,95.3
10.47628705,10.5470693,10.86650818,11.09711832,11.32074658,95.4
10.40584277,10.45248913,10.76186011,10.98838212,11.21210236,95.5
10.34959819,10.38209272,10.68434953,10.90767512,11.13040472,95.6
10.30363454,10.32936061,10.62714859,10.84839926,11.06994365,95.7
10.26450537,10.28585555,10.57947833,10.7985805,11.01853861,95.8
10.22825581,10.24537584,10.53453118,10.75122322,10.96936553,95.9
10.22239359,10.24826955,10.5371146,10.75310064,10.96916456,96
10.21356304,10.24715462,10.53578439,10.75133468,10.96585293,96.1
10.20373764,10.24417175,10.53249877,10.74769521,10.96097473,96.2
10.19473929,10.24125674,10.52900839,10.74375143,10.95588913,96.3
10.19010335,10.24429684,10.53216106,10.74681078,10.95796564,96.4
10.16478977,10.21456338,10.49807711,10.71067126,10.92094074,96.5
10.16393477,10.21731369,10.4984922,10.70945423,10.91785564,96.6
10.17881834,10.24127328,10.52216519,10.73242168,10.93900214,96.7
10.18955666,10.25830817,10.53800754,10.74722672,10.95216376,96.8
10.21746577,10.29752449,10.57781234,10.78674359,10.98999346,96.9
10.21231667,10.28662072,10.56062689,10.76605661,10.96741879,97
10.21327328,10.28627275,10.55646197,10.75976061,10.9596281,97.1
10.223829,10.29892468,10.56662438,10.76833933,10.9666036,97.2
10.19160054,10.24851306,10.50621282,10.70319989,10.90037975,97.3
10.17354233,10.21833523,10.46787373,10.66048564,10.85549372,97.4
10.15563609,10.19090393,10.43414857,10.62354146,10.81686794,97.5
10.18004934,10.2228666,10.46631852,10.65529858,10.84678573,97.6
10.19646923,10.24333082,10.48568032,10.67370621,10.86350206,97.7
10.22440458,10.27679593,10.51818277,10.70510623,10.89288245,97.8
10.26426678,10.32706424,10.56983863,10.7569694,10.94331299,97.9
10.29106437,10.3552667,10.59492866,10.77975055,10.9637511,98
10.31514644,10.37963629,10.61594233,10.79845017,10.98030829,98.1
10.3421479,10.40617352,10.63861097,10.81842806,10.99787373,98.2
10.37074124,10.43274697,10.66038011,10.83687873,11.01353032,98.3
10.38733997,10.44342486,10.66494156,10.83769222,11.01184064,98.4
10.37889263,10.41586144,10.62480575,10.79030625,10.96093829,98.5
10.3753333,10.39612975,10.59424953,10.75342465,10.92053878,98.6
10.36898403,10.37562551,10.56498496,10.71936466,10.8838907,98.7
10.35781833,10.35107643,10.53289005,10.68342171,10.84601789,98.8
10.324709,10.29946869,10.47297293,10.61993792,10.78169816,98.9
10.29155887,10.2521184,10.41998855,10.56489958,10.72635027,99
10.25760613,10.20649484,10.37008322,10.51360101,10.67489399,99.1
10.22723351,10.16800578,10.32877177,10.47149193,10.63260645,99.2
10.18875144,10.12231494,10.28147741,10.42433125,10.58606419,99.3
10.14533833,10.07422326,10.23356084,10.37767171,10.54074111,99.4
10.10715683,10.03427461,10.19435602,10.33967627,10.5036694,99.5
10.07088171,9.997128431,10.15775204,10.30394008,10.46851161,99.6
10.02948431,9.956440736,10.11883385,10.26674787,10.43257347,99.7
9.980434366,9.908479379,10.07328053,10.22345976,10.39112351,99.8
9.937986913,9.869278069,10.03652213,10.18861079,10.35751888,99.9
9.907790586,9.84485896,10.01450293,10.16801907,10.33737387,100
9.88069348,9.822771595,9.993819091,10.14804378,10.317387,100.1
9.873892108,9.827367326,10.00213831,10.15804687,10.32728634,100.2
9.901021501,9.871526494,10.05148442,10.20944183,10.37809045,100.3
9.959186459,9.951062757,10.13772878,10.29847604,10.46684193,100.4
10.03316505,10.04670922,10.24001143,10.40352378,10.57178089,100.5
10.12301123,10.15787435,10.35733235,10.52335054,10.69171092,100.6
10.21156234,10.26659384,10.47191686,10.64033963,10.80870683,100.7
10.29453523,10.36825846,10.57898273,10.74958914,10.91773994,100.8
10.37127446,10.4618476,10.67716912,10.84951343,11.01717482,100.9
10.43925111,10.54337283,10.76160897,10.93470471,11.10138032,101
10.50723373,10.6227486,10.84279782,11.01599452,11.18138443,101.1
10.58686752,10.71521055,10.93810348,11.11210325,11.27665846,101.2
10.67673381,10.81884269,11.04528841,11.2205996,11.38473783,101.3
10.77615773,10.93276649,11.16320852,11.34015218,11.50426422,101.4
10.87308029,11.04315805,11.27717985,11.45552379,11.61942536,101.5
10.96337409,11.14516866,11.38180948,11.56094307,11.72421296,101.6
11.04406807,11.23424368,11.47145983,11.65006031,11.81195376,101.7
11.12263782,11.31894197,11.5554509,11.73270199,11.89279018,101.8
11.19718406,11.39756318,11.63217271,11.80735171,11.96531811,101.9
11.27740893,11.48262616,11.716124,11.88980564,12.04597089,102
11.35664788,11.56582183,11.79779301,11.96976136,12.12406618,102.1
11.44276705,11.65808889,11.89021612,12.06165927,12.21482836,102.2
11.5243145,11.74387392,11.97497679,12.14515238,12.29682775,102.3
11.59862055,11.81854176,12.04612493,12.21339762,12.36271722,102.4
11.66490185,11.88170511,12.10365703,12.26675592,12.41318093,102.5
11.73427549,11.9487681,12.16596714,12.32554976,12.46940933,102.6
11.794226,12.00020333,12.20855836,12.3618736,12.50162718,102.7
11.85669113,12.05695695,12.25901991,12.40807692,12.545009,102.8
11.92874332,12.1280634,12.32733418,12.47450371,12.60988246,102.9
12.00515713,12.20571257,12.40377762,12.55012615,12.6845687,103
12.06401131,12.25699617,12.44811858,12.58992123,12.72150044,103.1
12.13120745,12.32246773,12.51097569,12.65124921,12.78169145,103.2
12.19685417,12.38483014,12.56974802,12.70779903,12.83666846,103.3
12.24856801,12.42502952,12.60092817,12.7331246,12.85841918,103.4
12.30588189,12.47540662,12.64589717,12.77484496,12.89808677,103.5
12.38162427,12.5533751,12.72443878,12.85396323,12.9771691,103.6
12.44323008,12.61026893,12.77749935,12.90474861,13.02639254,103.7
12.51802532,12.68683353,12.85443964,12.98211191,13.10364707,103.8
12.58748696,12.75611906,12.92293703,13.05030535,13.17139155,103.9
12.65906707,12.82728385,12.99303577,13.11980216,13.24017598,104
12.73119435,12.89867519,13.06311972,13.18907314,13.30858244,104.1
12.7967283,12.95968244,13.12030941,13.24372912,13.36136172,104.2
12.87702396,13.04257387,13.20410049,13.32814458,13.44574634,104.3
12.95203557,13.11773092,13.27857966,13.40219289,13.51916344,104.4
13.02719552,13.1926046,13.35246316,13.47539883,13.59157434,104.5
13.09790462,13.261212,13.41894881,13.54046767,13.65545798,104.6
13.16549101,13.32508356,13.47967543,13.59908693,13.71249505,104.7
13.23405416,13.39061577,13.54262328,13.66034161,13.77243406,104.8
13.30429159,13.4579169,13.60737727,13.72337958,13.83408489,104.9
13.38021849,13.53393786,13.68293548,13.79866937,13.90888872,105
13.46353267,13.62072022,13.77139325,13.88826606,13.99885727,105.1
13.53325822,13.68830483,13.83706689,13.95269819,14.06230051,105.2
13.60752545,13.76283772,13.91132301,14.02683256,14.13612345,105.3
13.68219545,13.83626408,13.98330311,14.09777243,14.20608184,105.4
13.75148017,13.90245278,14.04691453,14.1596216,14.26658497,105.5
13.81875344,13.96579604,14.1071961,14.21783266,14.32328345,105.6
13.88485565,14.0267593,14.16426794,14.27222271,14.3757332,105.7
13.95112626,14.08754328,14.22096107,14.32608801,14.42753251,105.8
14.01898961,14.14929142,14.27809695,14.37993882,14.47890549,105.9
14.09405161,14.22130827,14.34768592,14.44781389,14.54530021,106
14.17296913,14.2987888,14.42385822,14.52306895,14.61960199,106.1
14.24943093,14.37236318,14.49511167,14.59266429,14.68775218,106.2
14.32948531,14.45104082,14.57252864,14.66918597,14.76334289,106.3
14.4249606,14.55116244,14.67527684,14.77370547,14.86871156,106.4
14.53117028,14.66504589,14.79323,14.894167,14.99048239,106.5
14.63460363,14.77517721,14.90696916,15.01019835,15.10770386,106.6
14.73486002,14.88103507,15.01581366,15.1209604,15.21941558,106.7
14.8297458,14.97961363,15.11618163,15.2224405,15.3213052,106.8
14.92220777,15.07428198,15.21160882,15.31822754,15.41697933,106.9
15.01611677,15.17092076,15.3093463,15.41656504,15.51538262,107
15.11222659,15.27056495,15.41060374,15.51878118,15.6179231,107.1
15.20050107,15.35879135,15.49794521,15.60524617,15.70343196,107.2
15.29233096,15.45264398,15.59241635,15.69998387,15.79805126,107.3
15.37357895,15.53080528,15.6675275,15.77262272,15.86867157,107.4
15.44928928,15.60023578,15.73159944,15.83249615,15.92533009,107.5
15.52252976,15.66598001,15.7912542,15.88749511,15.97684835,107.6
15.59986883,15.73890604,15.86065584,15.95434375,16.04178673,107.7
15.67488021,15.80866718,15.92640543,16.01723578,16.10259864,107.8
15.74956778,15.87808783,15.9919153,16.0800095,16.16339475,107.9
15.8282193,15.95470351,16.06713745,16.15445568,16.23728423,108
15.9081803,16.03293579,16.14416449,16.23080648,16.31311192,108.1
15.98567358,16.10726982,16.21626605,16.30145422,16.38268481,108.2
16.06961499,16.19149561,16.30071794,16.3862529,16.46764763,108.3
16.15203941,16.27366111,16.38272294,16.46831118,16.54967013,108.4
16.22651709,16.3440119,16.45016959,16.5337831,16.61371311,108.5
16.29828451,16.41032369,16.51267386,16.59365564,16.6717055,108.6
16.37597782,16.48565371,16.58649019,16.66656793,16.74393509,108.7
16.45032693,16.55616428,16.65446347,16.73288326,16.80905141,108.8
16.52687354,16.63042329,16.72735994,16.80501646,16.88062468,108.9
16.60414881,16.70619513,16.80235422,16.87968265,16.95504184,109
16.68342656,16.78522276,16.88147394,16.9590941,17.03462726,109.1
16.75558989,16.85332589,16.94692512,17.02277587,17.09703016,109.2
16.8252327,16.91764003,17.00770689,17.08113577,17.15365155,109.3
16.8950099,16.98272036,17.06982822,17.14131931,17.21247096,109.4
16.94877388,17.02265731,17.1000307,17.16439207,17.23047245,109.5
17.00681574,17.06995347,17.14025889,17.19972582,17.26240243,109.6
17.07785176,17.13728286,17.20576104,17.2643182,17.32639865,109.7
17.1463706,17.20088418,17.26665949,17.32362917,17.38461786,109.8
17.21300528,17.26156941,17.32389057,17.37868467,17.43814088,109.9
17.27667909,17.31772681,17.37547247,17.42723343,17.48452804,110
17.36157737,17.40584986,17.46647636,17.52063996,17.57959302,110.1
17.45477034,17.50474672,17.56951447,17.62676061,17.68774543,110.2
17.55549934,17.61327673,17.68302401,17.74364082,17.80672505,110.3
17.64803792,17.71100809,17.78441737,17.84773749,17.9125896,110.4
17.7371819,17.80403571,17.88024502,17.94567074,18.01188699,110.5
17.8230438,17.89238473,17.97042214,18.03724062,18.10431759,110.6
17.91259354,17.98577602,18.06644592,18.13518488,18.20347672,110.7
18.00648921,18.08488184,18.16893718,18.24005912,18.30986308,110.8
18.09711891,18.17942155,18.2659949,18.33888478,18.40977385,110.9
18.18765047,18.27398394,18.36310686,18.43776672,18.50974083,111
18.26375217,18.34801763,18.43539681,18.5085994,18.57932297,111.1
18.33971305,18.4217023,18.50721203,18.57888306,18.64831352,111.2
18.40833963,18.48432475,18.56520882,18.63321473,18.6997824,111.3
18.47277462,18.54140453,18.61684228,18.68066661,18.7440832,111.4
18.51942432,18.57065046,18.63298226,18.68660117,18.74240497,111.5
18.57519555,18.6165902,18.67241696,18.72151984,18.77422847,111.6
18.6215844,18.64856052,18.69463619,18.73680168,18.78469113,111.7
18.66171779,18.67173545,18.70652836,18.74076251,18.78319774,111.8
18.71142323,18.7118564,18.74142248,18.77265181,18.81334377,111.9
18.76656276,18.76118621,18.78836054,18.81871336,18.85915725,112
18.80838356,18.79087071,18.81112643,18.83718301,18.87492681,112.1
18.84438158,18.81337713,18.82605696,18.8474547,18.88232048,112.2
18.88151209,18.83890662,18.84561956,18.86364029,18.89655338,112.3
18.9167998,18.86263002,18.86352747,18.87829136,18.90931673,112.4
18.93352644,18.85807799,18.84609077,18.85217868,18.87735854,112.5
18.95355744,18.86183255,18.84136249,18.84247853,18.86468812,112.6
18.97271856,18.8658508,18.83793902,18.83490578,18.85472176,112.7
18.97178358,18.84059922,18.79884862,18.78688477,18.80090788,112.8
18.98971942,18.84694486,18.80095202,18.78743102,18.80096639,112.9
19.00865188,18.85652845,18.80784971,18.793829,18.80756788,113
19.04217897,18.88888005,18.84280674,18.83190334,18.8482408,113.1
19.06496306,18.90595202,18.85918413,18.8488641,18.86596301,113.2
19.085217,18.92036768,18.87266742,18.86264481,18.88025306,113.3
19.09643357,18.92233552,18.87120348,18.85953195,18.87622443,113.4
19.10782642,18.92530797,18.87119738,18.85813952,18.87405569,113.5
19.11718061,18.92606113,18.86873025,18.85403959,18.86896737,113.6
19.13986187,18.94730536,18.89154863,18.8787059,18.895096,113.7
19.16317516,18.97022603,18.91651711,18.90574933,18.92371715,113.8
19.18759374,18.99389649,18.94159031,18.93224185,18.95121495,113.9
19.21452375,19.02043848,18.96944417,18.96130831,18.98106125,114
19.24307415,19.0494434,19.00012924,18.99340189,19.01405212,114.1
19.27161203,19.07847276,19.03065958,19.02513305,19.04650636,114.2
19.2957119,19.10294677,19.05653559,19.05214168,19.07423988,114.3
19.31702599,19.12536881,19.08084769,19.07795842,19.10110091,114.4
19.34251109,19.15222262,19.10942453,19.10778445,19.13169076,114.5
19.36159846,19.16915702,19.12538865,19.12287893,19.14595227,114.6
19.36819258,19.16849299,19.12005257,19.11384214,19.13402297,114.7
19.37193315,19.16542911,19.11288149,19.10358642,19.12146974,114.8
19.36202778,19.14309466,19.08242897,19.06702861,19.08043977,114.9
19.35450782,19.12525529,19.05831307,19.03843904,19.04867971,115
19.35155448,19.11533827,19.04474664,19.02254045,19.03124446,115.1
19.33768981,19.09086398,19.01408621,18.98765815,18.9934817,115.2
19.32220629,19.06637005,18.98484818,18.9554588,18.95942789,115.3
19.28868049,19.01742453,18.92669752,18.89101902,18.89077155,115.4
19.25257598,18.96638401,18.86712553,18.82583686,18.82192158,115.5
19.21545371,18.91580867,18.80936641,18.76361853,18.75691375,115.6
19.1927556,18.88853766,18.78138196,18.73609967,18.73017168,115.7
19.17050454,18.86312998,18.75604788,18.71167427,18.70675766,115.8
19.14127324,18.82920623,18.72095924,18.67646032,18.67176643,115.9
19.10069672,18.77995914,18.66757981,18.62062509,18.61441797,116
19.06038769,18.73194129,18.61605072,18.56707758,18.55963564,116.1
19.02142743,18.68779664,18.57019374,18.5205689,18.51290182,116.2
18.98754658,18.65105816,18.53313751,18.48378524,18.47647061,116.3
18.95930481,18.62336252,18.50729874,18.45975166,18.45385663,116.4
18.94061339,18.61113987,18.50076926,18.45775507,18.45520969,116.5
18.91222949,18.58432292,18.4758172,18.43428639,18.43278767,116.6
18.88931378,18.56392332,18.45760014,18.41765187,18.41717587,116.7
18.869042,18.54757716,18.44420647,18.4063509,18.40725344,116.8
18.8506074,18.53341613,18.43298331,18.39711829,18.39928445,116.9
18.82024163,18.50343216,18.40303959,18.36692966,18.36874239,117
18.78918814,18.4730174,18.37279534,18.33656391,18.33814404,117.1
18.75513592,18.43731985,18.33549663,18.29775493,18.29804011,117.2
18.73228985,18.4185008,18.31917425,18.28312889,18.28454298,117.3
18.72399561,18.41910963,18.32543988,18.29336558,18.29750043,117.4
18.70139579,18.40038094,18.3086369,18.27764542,18.28238659,117.5
18.6747401,18.37638588,18.28562011,18.25498274,18.25981,117.6
18.63470495,18.33531252,18.24287623,18.21061469,18.21415144,117.7
18.60196219,18.30327322,18.21044966,18.17758811,18.18055978,117.8
18.54664242,18.24044661,18.14128413,18.10327738,18.10238807,117.9
18.48775334,18.17429804,18.06939674,18.02698248,18.02293942,118
18.45149914,18.14060725,18.03730832,17.99623235,17.99327226,118.1
18.39955499,18.08596758,17.98041154,17.93768972,17.9336282,118.2
18.34565415,18.03075787,17.92408496,17.88067189,17.87627649,118.3
18.29641749,17.98160516,17.87475068,17.83130103,17.82697147,118.4
18.25132239,17.93758816,17.83115638,17.78805622,17.78400105,118.5
18.20991773,17.89795277,17.7923136,17.7497688,17.74607418,118.6
18.1697678,17.86090152,17.75693516,17.71558802,17.71272994,118.7
18.13283053,17.82729035,17.72499569,17.68475573,17.68260029,118.8
18.08585982,17.78388106,17.68345261,17.64452738,17.6433595,118.9
18.0465221,17.74843263,17.649893,17.61216945,17.61176815,119
18.0386212,17.75397693,17.6637362,17.63187593,17.6355209,119.1
18.0446305,17.77659804,17.69637083,17.67142195,17.67976083,119.2
18.03074994,17.7720852,17.69670227,17.67476167,17.68496151,119.3
18.01512798,17.76547031,17.69454749,17.675293,17.68713095,119.4
17.99712088,17.7562222,17.68948002,17.67268526,17.68602151,119.5
17.97964734,17.74548795,17.68140009,17.66586274,17.67976371,119.6
17.96523208,17.73760201,17.67601191,17.66162708,17.67601394,119.7
17.94860106,17.72659846,17.66685745,17.65315652,17.66771537,119.8
17.93046595,17.71415486,17.65634256,17.64344005,17.65831275,119.9
17.89419742,17.67964038,17.62091872,17.60670569,17.62046238,120
17.83269408,17.60954442,17.54235577,17.52101413,17.52936713,120.1
17.77790936,17.54994963,17.47781872,17.45251242,17.45801195,120.2
17.76587907,17.54901095,17.48361216,17.46329061,17.47243984,120.3
17.69593784,17.46706351,17.3913099,17.3627081,17.36568962,120.4
